,0,1,2
ee3addc6a56549e46c7d774944e4d681,,,"""data modeler"" ""data modeling"" ""life insurance"" ""data warehousing"" sql metadata erwin etl mapping"
60dd54e74d7087d07de52ab7939b1699,,agile,"scrum,ios,apple,appletv,product manager"
d5bbe5d0ad3b33f3cfb5bee1b49b29fc,cobol,,"400,rpg,as"
899a6251afd9df9a75e6eda0f256cf25,"python,c++",,machine vision
60f26ce5e74ea3177e91511f2f5d1796,,,"mobile,ios,android developer,android"
2a26d25e86f396178770e7265f533169,,,"soa suite,business analysis,integration"
5ab6735caf073aaf971dc45e633f929c,java,,"mobile development,ios"
d91b0863d07f01cb2bf8f6064840479e,powershell,,"vb script,2012,sql server dba,sql 2008,2014"
a1903e385311b0a721681c0ba4584c6a,,,senior front end web developer
f8193182e7662ddf746df34a0001dd71,,,"pega,reporting,cssa,clsa,communication skills,presentation skills,integration,prpc,case management"
522cbda115f4e38a8dfec1bc130176ea,,,node.js
f523a78bdfc29121a755a5ed8208ef30,,,"analyst,qa,""financial service"",investment"
729dcef9a80dd89d4ba49411e8741113,,,"it audit,data analytics,continuous monitoring"
515975179f59ef93fe0f8d0c51d0f1bb,,,"forecasting,cold calls,solutions sales,presentation,staffing sales,budgeting,management"
b1a21a6a760d9ab22605c20991ae3f66,,,"office 365 online services,raisers' edge,cisco call manager,blackbaud,citrix xenapp,cisco unity connection"
7d79d4a409edf0f6ff4b6bbf78248c97,,,"understanding of digital signal processing techniques,algorithms,experience in translating mathematical models such as a matlab program into real-time embedded firmware"
9a7ac1e3405272d9426291ecd680091c,,agile,"scrum master,project manager"
2fed021d7e5b9a4aec430aa754ceaeeb,"java,sql",spring,"sdlc,maven,spring security,credit risk,multi-threading,sybase,tibco ems,solace,core java,spring webvmc,sql server,ant,j2ee"
404a1bc184687897190469e8228ae7ac,,,technical security analyst
ae3b0f68b79467073d7cca366a4a8c4a,,,"information security,security accreditation process,security assessments"
996c6c1f9ae4e2ce550bdf32b90017c2,,,"microsoft office,microsoft windows,printers"
e88c909b0ea2956aaf74e172c28b7b98,sql,,"qlikview,etl,oracle,sql server,business intelligence"
42f289615172ef352efd3118e7140817,,,"desktop support,unix,mac os x directory services integration"
50e3bb1f077ade74a0d208efde461856,"java,matlab",,"or dicom),xml,or radiology),imaging systems (pathology,imagej,clinical imaging (pathology"
f178e9fcaec776d9c9be2bc82a918b05,"php,javascript",codeigniter,"linux,lamp,apache,mysql"
d098fce44d3eae705701520994e55f7f,,,"microsoft office,trainer"
0bfc033a6cacda4aa43f18a3b33479ae,,,"ise. ccie security ccnp route switch,sourcefire,network security asa firewalls,secure acs"
deacfcd329a50e134f92f83e1ea9e73d,javascript,jsf,"core java,db2,technical lead. management,hibernate,j2ee"
dd7bdd431643e85d74284fcd2cf9194e,,,"batch jobs,edi"
dd27585f1a70195421e268197086154c,"ajax,.net,javascript,css,coldfusion",,"xml,eclipse,java server pages,servlets,hibernate,strong knowledge of html 5,open source java (spring,faces,jdeveloper,ejb,web services,struts)"
d9f1f82516075ef0dcd4a5e5131103ce,"java,css",,"designer,motion,mobile,voice,mobile apps,native,apps,iot,ios,objective,general assembly,ux,voice interaction,development,design patterns,animation,consumer,android"
3e315aa906367cc6635ffccbcfde2c5a,,angular,ui
a6341377a1077b6cc74ebc92415261da,,,"vlan,carrier,metro ethernet,tech support"
47b5f06e68c985d875b47f98ec999eab,,,"analytics,data,business analyst,sales,marketing"
8c327f726929e940127c5257e4c3306a,,,"experience with at least one schematic capture,altium preferred),pcb layout package (orcad,recent design experience with hardware design areas"
2262aa4b75417641b4a20918a915cc48,,,"collaboration,consulting,unified communications,cisco,voip,ccnp voice,ccnp collaboration"
9c14ba6ac16f09488c58afcc90730d8a,"scala,java",,
0b0a573832a90b36a3127bbcd489acd1,,,"proficient in cisco wired,wireless lan equipment,technologies"
46c54ed380d3a84078e4d92a13dc4357,java,,"rdbms,jvm,nosql,variety data.,highly scalable system architecture for high volume,aws"
d5c79c26122adbdcf4f213b36508b839,javascript,"react,koa","es6 syntax,webpack,mongo,baobab"
f2a5089ca14055ed7c706abcd9438d03,sql,spring,"jsee techologies,hibernate,application servers,some dbs a plus,soa,web services,development tools,rest"
71f1408e6fcd3d44e761b56b8c3f62d4,"sql,java,vbscript,c#,javascript",,"xml,vb,biztalk,edi x12,soap"
1a60d291c9ea4fb5ff42b234e19d67a5,,,salesforce wave analytics developer
7c9b31d2f36699a4f4fa342d8fe56331,"actionscript,javascript",,"ui,roku,web development"
1022fb73c573850a8123632761d78f97,"html,css",,"drupal api,drupal development,mysql administration,php programming,multi-site implementation,apache configuration,sass,theming,drush"
ca4ff0ec4e1d34d21e01da88a7cd1efc,,,"structured query language (sql) skills,software development (c#) skills,reporting techniques,dimensional data modeling,ability to work with relational structures"
5ae16bd8e8bd99cad8e2000cf92bc514,,,3-5 years of android experience.
8064d4343c5f000504a998b973121091,,,"afs,sap,is-retail"
6aae8df59aadf9a7020114193379d8a1,,,project management
5962ae96e73ef25db291b83df02e984f,,hadoop,
56aabe34a955b8a06d6edf90b3593cc8,,,"financial services,banking,technical,recruiting"
6ebecc856ebda626b5ad840b7d776435,,,"vmware,,devops,citrix"
30c77c8e1b2721ae72cb97fe0c556dde,"python,javascript",,node.js
b974009f044da70c21b32223faf7ad8b,,,"uat,data integration,api,business analysis"
31b55ea76f5dc1743f436e4243720ece,puppet,agile,"rds,linux,vmware,shell scripting,sqs,solarwinds,elb,docker,amazon dynamodb,infrastructure architecture,design engineering,jenkins,cloudformation,automation,systems analysis,cloud architecture,amazon cloudfront,elasticsearch,scripting,chef,data center,server virtualization,devops,amazon web services,infrastructure lifecycle management,operations,kvm,ses,systems architecture,design,design controls,logicmonitor"
2ded043305ffa1510cfb7f359df3ec97,"java,perl,puppet,ruby,python",,"git,unix,web,soap,rest"
288ec7a03c7cd55f1c2f503afe4cbb61,"css,java,html",angularjs,
75e2968e6eed03b2ab0905623a024978,,,data science
d74cab8cd40264a2676399bd3de8b7f6,,,business analysis
6ddfde2286df43bc53533826755c5ba2,,,"sap,sales,business development,rfp,sow"
e299e5028800126316de42d557dc30b2,,,"windows 7 os,nas,san,active directory,sql server 2012,windows server 2012"
4d699d2a6ddfb49393fe36a9d6483237,,,"""data architecture"" analytics,""big data"",etl,""data model"""
76cfd6f24701c6a9dad42b96f8393814,.net,,acle
f66f25a7c55c063aa5528c99f31f7e40,,,"developer,ensighten"
82bdb0e47468d189138aaa2f005d78cd,,,"technical support,technology,research,engineering,sales support"
31989433c7c5ac4751521b9d729b66ee,.net,asp.net,
4c67575aaa906b6974b387d9b1d94681,,,engineer developer hadoop spark cassandra mongodb java scripting linux
65700eab5bae64226a652251ae875fc9,,,"spotfire,microstrategy,tableau,bi,cognos"
5769b7beed354a5faaf9b554d5ddcd78,,,"ccnp,ccna,cisco,configuration,design,switching,routing"
6e0c36108b25afc24a8291264333c957,,,"six sigma,cism,privileged access management,cissp,cisa"
4425c82392fa1a170b1677b50fc4b7a5,java,,
0d3bab0395fad688fc2fdb728a47b39c,,,"java full stack developer,full stack java developer,full stack,full-stack"
04acfcee08b9585acd0b36160fae6761,cobol,,"ims,developer,db2,insurance"
87f9c145f0c86fe9e97475d98ab660ab,javascript,,"node.js,react native,react.js,redux,graphql"
6cdded4f95b4e088e0c5bb568406ba69,,agile,"iso,""software quality assurance"",cmmi"
17af6ad8367ed1efc5302d03855abf50,,,"ui,ux designer"
3a0d752f84c4ab6dd1b8574273ad2664,,,"security,patches,ecms,open text,windows servers"
b51a18e73445dc8236a6ea91e1134bdc,java,pentaho,"ab initio,etl,business intelligence,data warehousing,talend,redshift,datastage,aws,ssis,informatica,databases"
8ec2b94e47c22fcd52abd2aea52778d8,,,"knowledge pertaining to the packaging of electronics boards,assemblies for small-sized electronic devices,experience in the use of mathematical computational tools,such as matlab,mathcad"
4e94c0ec1be4922cc6bf0a8af6ba4466,,,java spring web services jpa hibernate ejb design patterns
3bd144a9c9e5f934dd997896d027b169,,,"(soa,(lead over 1 year(s),mongodb,(javascrip,mq ),core java ),manage over 1 year(s) ),marklogic,soap,json ),j2ee over 2 year(s),(nosql,(java over 2 year(s),rest"
5974eff01d0aae66d60e358b522741d5,,,"radio frequency communications concepts,anritsu,ms application suite,trouble shooting,wireless networking"
0cba5cc1e291f87a38625bc76d7c19de,,,"network security devices,multiprotocol routers,network management systems.,multilayer switches,man,lan,wan"
79f39246ad354159261986d15126cc1d,,,"data backup operations,unix,linux,vmware virtualization,windows administration,san network storage systems"
51611cc3cc67b73c9a9d71500b9b4a4e,,,"""project manager"" ""project management"" pmp csm acp insurance ""financial services"" sap corptax camra"
d9d0be2627bbd56731df7368781b46cf,,,electronic health record
fb561267e25d4a6debd608e0b74e9305,sas,,"business analyst,sas macros,pharmaceutical,healthcare"
02404457cb5774724d886be23ca41374,,,"cloud,paas,business analyst,iaas,identity management"
abdbfc92a1826d784a6a71e8b1546de2,,,engineering support
098b9150799b918e695c0ce16bf0987f,,,"it audit,ccar,bau"
c11b0bb2db635489bfc773ee6c8f7ec2,,,"lan,vmware,vlan,dns,microsoft exchange,active directory,sonicwall,group policy,microsoft windows server 2008,vpn administration,wireless network,dhcp,cisco,routing,auto,wan,mobile device management,msp,firewall,firewall administration,network management,kaseya,help desk,virtualization"
d7d95eb2d85a1202adf1b5915e0d8f17,c#,,"wpf prism rx p4 yaml financial knowledge,experience,fixed income"
240a62b8f729e0b77611802372ad23bd,,,sox it testing
6632452c461283acac43a4cb1a4561e8,,,"compensation,analyst,sales,marketing"
31e5a4cc489a47c3c171fcd29f90f6f7,sql,,"marketing industry experience,merchant data a plus,excel,powerpoint"
f3811fbcc0f23779d7c97d5ade77166c,,,"it,ecommerce,information technology,crm,applications director,direct-to-consumer technology,retail"
14097bd76a76b8e10f52e0f95f476456,,,"strong understanding of application & integration architecture for supporting omni-channel solutions.,solution architect - pharmacy domain"
ad7e10c7ef065b054444f0b9153119ca,,,"cloud,voip,data center,wireless,sans,lan"
c4e8afafc6dd6b0b4ebaefb1f852405b,"xquery,sql,java,javascript",angularjs,"xpath,css 3,xml,html 5,xsl,json ajax,webapi,j2ee,bootstrap"
808bc2aaefa9c83cc56cfe2bb07a24a4,,,project manager
ca5d5398ff6a46a635544c1d1a47df0d,,,"vcp,ccnp (collaboration,voice),ccie,switching,ccnp routing,implementation,cisco ucm"
ddc2d010240a7024331d1b8b7228cd75,,,ui graphic designer
99d191335759d4eab3a4585edff1d615,,,"saas,product management,b2c,responsive,startup mentality"
31fdf0593e8463bd873a65a7bab6f606,,,splunk certified
24a3969aecbf86ca332d111381757b35,sql,,"business objects,tableau,business objects sdk"
8cf579e38ccf217d2d45be88e130e7c1,,,"ec2,linux,aws ecs,extensive experience with aws (aws cloud formation,configuration management using puppet,ansible,automation,s3 etc..),chef"
540a3e066b0fdc38a08d23c02a50e815,,,"azure stack,azure sdk,api experience,saas,azure iaas"
b3db5ded5ec023261a1018353fd338c5,,,"p&c insurance,claims sme"
5a4c54c0fc112c5fbbd4936d399589dc,"c#,java",agile,"proof of concept,presentations,testing,poc,automated,selenium"
76802f6d3ceca6f8376bbb5038be77d3,,,strong red hat tuning skills (rhel 6x)
aae476d35c70dd207d6b73738dcf6f46,powershell,,"servicenow,sharepoint,365"
aa6576f4211a52243c198b9808f47455,,,"extensive cyber security policy development,implementatin"
be61d97e4972632c1bae73ab979d0542,java,,"tibco,soap,restful"
ab26c7cdd6bcbd398948c7420350a139,,,"integration,bpel,oracle soa suite,business analysis"
12fb22b7ff7de604c21ab70d0e1fd321,,,technical lead - java
658c5518493f940dac5e76f3c93a4d26,,,".net 4.0,prism,mvvm,wpf"
35b6efe8ce7ed05e8cce38eb0195a482,,,"applications,sdlc,project management"
35bbd299c7ab0770baf0ebbca50822b4,,,"azure,ad,cloud,business analytics,platform & productivity"
c16fad8cbe681ec852ff330eb6579d46,sql,,"excel,analytical skills,powerpoing"
8eef63ff33cc18ee014734c7d649d87b,java,angularjs,"full stack,nodejs & reactjs"
812d288bcf6f34c10d9e27d6cadf7618,,,tableau
d89dc31727fec7e5490da7c45cd9dad0,puppet,,"deploy,(devops,go),scripting,build,apache,release,linux"
5a273546582d3056d51f113447dbd5b5,,,"ios development exp,strong objective c"
047bec23b92d262cbcac2c48bd10d959,,,core java core spring hibernate web services strong database skills strong xml skills
a9b101ba5c8750d427dd056352604632,,,"information assurance,anti-tamper,cyber security,threat design vulnerability"
696dd42fd3e47e232f27796693721bde,,,"senior information security,compliance specialist"
28cb5c93062e846162a86f1e103d56b1,,pentaho,"etl,data warehouse,open source,jaspersoft,kettle"
f9546615e762d54df4d8eebbb353daf7,,,"support,design,drupal,learning principels,training,develop & implement,change management"
6a84813a0c554b83d0d6990d6f2ddee6,"c#,.net",,
00bb478b2090d837a6261c1c75714db4,,,"administration,risk,systems engineer,network"
677aae56e72618753476e5c6625e0559,"apex,c#,ajax,java",,"excel data,salesforce sfdc force.com,mysql db,json,soap,visualforce,sybase"
ede2155027defef6b58a3e4e51020f6a,,spring,"lead,json,xml,restful,soap web service,j2ee"
0a20c1cc1814c44420ad087bdcbf8bcd,,,"business analyst,uat,change request"
37822f8da8e1ad9d859ce0069dcd6fd5,,,"scripting,vendor management,support,team management"
b1b413fe725fe11ab84fddc7cf6b05e5,,agile,"front-end ui,member portal,healthcare,insurance"
f9b87e3839258e2d6fd2f11b86eb3d74,"r,sas,matlab,c#,spark,python,julia,spss,scala,javascript","rapidminer,hive,hadoop,storm,yarn","sqoop,bayesia,weka,knime,py,kxen,oracle,mapreduce,statistica,teradata,netezza,kafka"
f4aac72a939a781d8d0303c238ba00c7,,,"windows environment,os ticketing,junior technical support,mac +.,hardware skills,tier 1"
1cfeadfbc499bb2922c0d9c81e9d1093,,,network-l3
b067336c1e0908f381544f44c4233f7b,,,"apache,software development,tomcat"
d8f821a060baef9e3b8686f8979cdef1,bash,,"maven,or perl scripting,ant,hp client automation software (radia),another software distribution package,jenkins"
03278bb9e521a284513612ca0ca80413,java,,"data pipeline,endeca,query syntax,solr,elastic search"
c47bf9ad1b2343992139e56e4694a8e8,c#,,"git,.net framework 4.5,prism,mef,api,bing map control,visual studio online,4.6,mvvm,wpf"
28b49ffa71b863e39d3ab4369162652c,,,"cisco router,ccna,ccent"
c8466f2594957e1c78f8d07c87bef01c,,,".net development,markit edm"
37eaf1941d8132d339b48971910d8195,,,"able to explain inspections process,possibly labor tracking."
3d79926158fe8a7ca7276958933a104c,"c++,sql,java,perl,python",,"shell-scripting,linux,fix,windows"
7e7d5bbff78ef20ebf68a509e4db4445,,,"2 - 4 years experience in interface design,web design,mobile design"
821e12c2882fe0505c6f9dd63c6e03cf,"sql,c#",,"finance,tsql,security"
e4176aab66f01ca0da207367eb627b39,,,"android),clearly demonstrable experience designing ui for mobile (ios,web"
d4b4ea1ecd4f859c6fdda00ef8150319,"scala,java",,
caa1ab7a374c7d0a761eb2825a683ac8,,,"rdbms (oracle,etl tool exp is a plus,sybase,sql server),olap,oltp data"
b852eaa8a901a7cdbb71ecbe35ba6c15,,,"ssis,ssas,ssrs,sql server"
268d0d95747fbc1ea1e544c44d14c1bc,,,"coordinator,clarity,administrator"
ecb6b6a0ee4f457c1093d8ef75629282,,,oracle dba
676dcfc92a7d1d69cad69bd0f09a0878,,,"service now appplication,,ms office,mobile,excel"
3187b9c971db47a6b8044a3165074cc7,,catalyst,"ccnp,nexus,cisco"
67347b7b7fa934cb8c53f7920aee6c93,,,"people skills,recuiter,executive recruiter,staffing,it recruiter,information technology,sales,personnel,sourcing,account executive,computers,social networking"
2b2c87bf3d04544935f08ea0e47f1d91,,,senior functional oracle hrms consultant with oab
e5f7293d8358571a4fc54fcf5a202258,,,"snaptrac,child support knowledge"
ce87f65f22e4d75f3d117a5a635fffc9,,,change management
5a550832c2f482f0d8baa5af196b390a,,,"hris systems,payroll systems"
b486a66d15b4062f5d095ec959bce2b6,,,please see job description.
7d91f5150a458bf6bcaee2e865d29c71,,,"oracle sbc,tms),acme,cucm,cicisco video (vcs,lync,acano,sip trunk"
625535432c871e0fdb82acca119e9721,,,cisco network engineer eigrp ospf bgp ccnp finance parsippany new jer
6f397ad97c016c78bff961fde0d7b83c,,,"configuration changes to aspect unified integrated platform (uip),engineers will be responsible for providing production support"
0d07adb6af6fb2ad3190d859df857b07,,,"windows 8,isp,desktop support,ms office,analyst,windows,windows 7,customer service,networks,project"
c8e6b305c825c73e4a9c2e9a4d9000ce,,angularjs,"manager,project,developer"
4b8c4329dae822024e396a811d3197df,,,back end qa engineer
e4202feaf0d1501cbda2513c9b7db1e6,,,full time
0f6853f37bc42008af405aca41aedcf2,,,endeca architect
9b78e274bd45cab73f78b5c9bf74c644,"c#,java,c++",,unix
1ca2b509347c800dd373765485b4e32f,,,"outlook,powerpoint,excel,computer,analytical"
fa6d95ce22fc65de58e460d4f8a35960,,,"front end engineer,devops"
82df9545ad3bc21837ef814ff995474c,,agile,"pmp,scrum,project management,project manager,programme manager"
8ae37e7a8ad4d0b5e5ba859201bd97eb,,,"testing,sdlc,systems,it,quality,development,lifecycle,release,architecture,project manager,quality assurance,manager,project,software"
10e09f3ee9a37ac4b4bfea33ecff69da,,,"networking,development,analysis,development manager,crm,manager,sales,management"
07ace97dd257cc3915f9059bc29a4cb8,,,"following up for interview schedules,submitting the consultants,experienced with full cycle of sales,closing the best deals.,recruiting,confirming the best rates for consultants"
2f318e796beef2358129427ec818ae1a,,,please refer to job description
b458e9e54fa6b47971e5d3e1bda00666,"php,java,css",,"linux,production support,apache,web,oracle,software developer,lamp,sql queries,mysql"
5c094a5e8394fc213dbd730bf64077d4,,,"swift,payments systems,chips,fedwire"
03ec68a7b114fb6657135e154618dd8b,"html,javascript",,"video,flash,scripts,applications,ux,web,project,next,animation"
941a72d413e5dea9850e6ac1fb1a1f65,,,"l3 switches,l2,cisco asr,isr routers,7+ years network engineering experience with focus on ipt particularly cucm"
4b254945cacc11cb0236a4e95fe99e21,,,"background,knowledge of pci pts,or pci p2pe. * strong familiarity with,experience requirements: * 7-10+ years of applicable industry experience * proven experience in the payments industry"
29cbc9d6555c3050c40e6087411fedbc,,,"sd,sap abap"
7ec7063c4e094e930c770d3e60ec0784,"ruby,python","agile,hadoop","git,sdlc,testing,metrics,security,development,scrum,hardware,modeling,project,analysis"
0ec0d397b45ed38a403b936e17d4f01c,,,devops
378ce84fcc3dc1011467c12183808bc5,,,"accounting,jde,change management,project,jdedwards,analysis,lotus,management"
bcaeaabbb3edf7655c91b637897a5713,,,"mysql,git,soap,wcf,.net(c#) mvc"
1548d27fd8414456d004537c1bb4fe23,,,account manager
3d4d0d8ceb040fbc7a246df840898f8d,,,windows cloud security
d16689b7accd008ece6d8fc8308daefd,,,"analytical skills,computer,project manager,manager,project,metrics,next,management,analytical"
722025c9283e161d5d7f43cb4cf3e508,puppet,,"linux system admin,,rhel,dabian,linux,unix,nagios,monitoring tools,linux admin,redhat,yum"
9d1ab0c8bbeb29d78bce0e95c6a8cc6f,,,"sox,incident response,splunk,threat hunting"
61f3f25665803167391eed27809c4853,,,"hunter,offshore,business development,infrastructure management services,it consulting services,sales"
6fcbb1d68f5bacaec474827f424605cb,"sql,python,java",,"oracle ebs,bsa,bi,data warehouse,linux shell,pl,scripting ---perl,di"
3023e1f0039a19167f5ba7f0760fba06,javascript,,"cloud,mvc,web,development,linux"
1f21969a52167e838ef13a002ff8db5b,,,"systems,epic,hardware,supervision,protocols,computer,mcse,customer service,software,quality,application,analysis,network,analyst,system,testing,development,applications,mcp,project management,project,management"
c0c2316039047f9422b407a71b9703b3,,,"essbase,essbase java api"
6d9b7bb37a93ac72ef5f8db1e7aeddc4,,,contract w2
303c87d280f7bbb776932109b1b9e0d2,,,"testing,epic asap build,asap certification strongly preferred,implementation"
6bd0b82d7fc7b8693fbda9cdb40e4f4b,,,"digital pm,project manager"
b1bfee4d0575196670d20e7fceaec783,,,contract w2
53cc8add97523980a68ff418682783cc,"sql,java",,"actimize,anti money laundering"
56be138bfb65d41efb40368d60cdcee7,sql,,"business intelligence,data warehouse,excel,analysis,sql server,olap"
704740091338126a7f73e0c75f86a262,,,contract w2
ac39a4cfbb3e6f18d11802976b0f4fdf,,,contract w2
2367d137375d48368c9f0fc4431d0e37,,,contract w2
0cace1b34743c5a360728528b5159b80,,,"3d cad,interior design,oem,automotive,catia v5"
b94f3f579d2673cb742a7a7a3e89c308,,,"experience in it contract staffing,managed services industry. successfully worked in partnership with account managers,business develo,consulting,extensive knowledge,professional services"
99211560a6158b5d67c9c88354c41d3f,,,"certified scrum master,technical project manager,hands-on agile experience"
e4c449bd958a687bc9526ff760a1e3cd,"java,sql",,"apache,ccnp,linux,desktop support,database,vmware,windows,oracle,web servers,ccna"
cf84be0bc89721baad3707421275e68c,,,bi-dw analytics & reporting
9b560c95676fa7d885c24b77766e61a4,,,"ccna,noc experience,msce,a+"
f1da7ae0c021cbcf2883d495ba7ccc60,spark,hive,
8b65593afb507f36f49261b02b1ea49a,"sql,perl",,"database administration,mongodb,development,database,nosql,dba,oracle,mysql,mysql,analytical skills,management"
ff09eba3fbca8638405555fd8ae3977c,,,"symantic applications,norton,cloud,azure"
a91df4ea05574ed552f8f2c24ceb38de,powershell,,"windows,cisco,10,8,mobile devices,7,office,active directory"
d4aba2c5999cffac3b5689368285cb9c,perl,,"data collection,qa,adobe,architecture,data modeling,analytical,development,analyst,web,developer,modeling,analysis,architect"
331b90c8990e9f48b08fe3b0aadc93d5,,,sfdc
11e90dc5d272e9e0bf95e06c03bc37d8,,,account manager
d6fbeebd0266cfa84a4caf372046452f,,,"reinsurance background,project management skills,p & c"
b24676b3c9a65716c9a4d8a20b36d991,,,full time
1545eb40ba00c6650025a3e21c493ab0,,,contract w2
a0d8cce1effacc756a8e4b5ed617c913,java,,"m frameworks hibernate,jooq,soap,sql server,mysql,rest"
d33fc69dd2a72b6646f40c42b220016f,".net,sql,c#,javascript",,"mvc,entity framework,wcf,jquery.,webapi"
b48e5b0f564266ea116e21e9f82ce3f7,,,"consulting,outlook,desktop support,windows,hardware,wireless,dns,windows 7,salesforce,exchange"
80744abd8dbaf62c61dc1b57281e0713,,,contract w2
c235b289cf083fdf2380ee921d99258d,javascript,,"jenkins,cloud,splunk,devops,aws"
d508b99883433ada66d3d9e2473f2c3e,"ajax,c++,javascript,php,c,java",angularjs,"css2,linux,json,windows powershell,etc),bootstrap,html4,jquery,3,browser dom,unix shell scripts,.net (vb,5,c#),tsql,sql (plsql"
baa6efcb82e4afca1e612b6964618a7d,,,qc analyst ii
16a7fa04ad0a5c70cac4ba16e85ff723,,,"senior asic,soc verification storage protocol engineer"
f01b2483c2a70ba2a28c4f9041e8d7b9,,,"manager,web,development,amazon ec2"
8b5f14b3d33a486c308b2963c6121c7d,,,"good energy agile sql,product manager financial services excellent communication skills"
eaa92490850af51a5650d835c4c46e95,,,chief information officer
873ab7087ab70115d891d1e906c32a63,,,oracle pl sql unix shell perl clearing settlements
384b6de0f0dfbe83eaa821a194d6b30f,,,contract w2
17d1f2941e62eed645f65b30355245bb,"sql,html,javascript,apex",,"jquery,information systems - 5+ years' experience with c#,xml,qualifications: - bachelor's degree in computer science,soap - 5+ years' experience with microsoft .net technologies including asp.net - experience with salesforce.com,crm systems development - salesforce certifications a plus but not required - experience with microsoft sql server - ability to complete all phases of the software development life cycle,t-sql"
026daae6e78745118f27e78794afa080,,agile,"development,scrum,developer,consulting,iterative,project manager,manager,project,analysis"
bf8d953674a60414d315900450e60f2c,,,"testing oss applications sql pl,sql toad oracle quality center qtp winrunner loadrunner"
79a797936a407e26740227cf72009d63,"css,html,python,javascript",agile,"git,security,developer,consulting,web developer,project,management"
102e6e2f0a188f0d908d691c94da2ca4,,,"equivalent combination of education,work experience. minimum 3-5 years of experience with uat specific planning,skills & experience bachelors degree,related it field,a relevant"
d80eaefddea729fafbab84a56af55980,,,"iprocurement,cash management,experience with implementing oracle e business suite hyperion planning,isupplier,procurement contracts,budgeting,sourcing,accounts receivable"
1dc8362f51a4a40f66468aee16e81ee7,,,"testing,linux,protocols,system admin,hardware,networking,windows,project,management,technician"
f8698d2addd1e368cae0b3baf74d3e06,,,"resolute professional billing certified,resolute pb,epic,professional billing,analyst"
01f11f22234a9f041f9c3f915af6a0ed,,,full time
d889a52871a9d15e1d783572fba489d7,.net,,"etl,vb,microsoft sql server,ssis,os"
42087b92141ec1328508d1cbc34174b0,,,"digital electronics,analog,hardware design"
3da260e059cf66c0c0b84171735c3fa7,,,contract w2
3a9ccbfba77d890c37fdb17291586e69,,,epic certified professional billing claims
d33a20d4722aefb86e05263acba91d74,,agile,"business requirements,development,scrum,change management,windows,project manager,manager,project,management"
fa36988a141b73771bf3f36e3e8cfc8a,,,"celebrity experience,c-level execs,attention to detail,booking travel,multitask,ms office,admin experience supporting vp"
96d776d01f551b6582cd8675ad32d072,,,"adv,qualifications,skills,methodologies. * broad knowledge,education * expert interaction design skills with 5+ years experience,in-depth knowledge of user-centered design processes"
d00f6fa61c0628f57e1d79c31b68a973,"sql,c#",angular,bootstrap
9625bac6ca3efd9ccf5e56e4a5fe8975,powershell,,"api,capacity planning,security,development,vmware,change management,analysis,hardware,vsphere,citrix,customer service,rhev,configuration management,management"
f9ed1cb431a8cd94113c11283691278d,,,business intelligence
341b4476aa98086cbff5f9faabab6f4d,,,contract w2
f997f6ccddfecc76139955e90bfb20af,,,"consultant,bay area,ax 7,ax 2009,san jose,functional consultant,ax 2012 r3,microsoft,programmer,dynamics ax,developer,santa clara,stockton,san francisco,x++,oakland,technical consultant,coder,ax 2012,san mateo,sacramento"
b73d664d551ad3b510b9e019294f55bc,,,"product life cycle,,interior,oem,automotive"
310712d89c139e96bfa4863f3d78b5de,,,java python perl ruby aws cloud erp api apis rest soap
626728125be4fbcd6b6dc7793d5ec1d0,,,"oracle rdbms 11g,10g,oracle database administration,oracle reports"
7ed39e19f46acd4162e1caa631a14375,,,sr. embedded platform engineer
ad9c0a8ff1f0dd31644a30992b6f3d5a,"sql,java,javascript",,"testing,engineer,architecture,it,quality,development,test,oracle,developer,jsp,automated,sql server,software,analytical"
0fab531d9f1410e65517f3b45648ef77,,,security firmware engineer - iot company - 6 months
4c475ecaed3bd0f33f103a8c92055b41,,,big data
bbbd7653849e53bdce02b485d60940c8,,,"technical writing,security,information security,risk,technical writer"
cdf4673389644b73979a4c55d5ca357a,"c++,c",,"mac,sdks,linux,bugs,unit tests,mobile,android"
b791599caefb0b6c53cc69b0919961ff,,,"data analysis,data warehouse,validation,analysis,release,program manager,manager,project,research"
e91654fced6361e1f8eab2d5e400e50d,matlab,,"performance,engineer,protocols,engineering,application,simulation,engineers,3d,modeling,packaging,analysis,manager,2d,electrical engineer"
ea18a9e3e0b866c07996f3026354a10d,sql,,"erp,ssas,ssrs"
0de6abe94182267ff839c832ed0bc946,,,project manager - ecommerce
1bde910052c3da2aa5ac64aae743a047,,,"operations,staffing,management,presentation"
261425576bb41ce1792d612d2d201e5d,,,"analyst,windows,hardware,help desk,windows 7,customer service,salesforce,management"
a831df9441ab7b5e5faa6750ff49b50b,,,"technol,computer science with 3-5 years of experience as technical marketing engineer role. * good intermediate understanding of enterprise application software architectures,* b.s in engineering"
1cca1b5ca680987806a0f397adcf8c9d,,,pega certified sr system architect @ delaware
99fdd0064d93022e8c064ec0d32aad1f,,,"supervision,cognos,security,development,analyst,project"
2c1d403ae68ac5c3acc37c0609f4ee49,,,"release management,project management"
02c9c382d065fbb9794e7e820a2c5be6,,,"test automation,testing,test strategy,test planning"
f860e35ca50550a6c34653c4f1a8665a,,,see job description
4988e3a88edae90e0a7275814920ef2f,,,c2h w2
ba77020b457366eb15df3e5287b6dfdd,,,healthcare emr trainer
